Cluster,Height,Weight,Age
0,193.5,92.77312499999998,26.7125
2,202.77027027027026,106.88108108108109,28.675675675675677
4,197.95977011494253,98.6896551724138,28.103448275862068
1,193.63888888888889,95.58999999999999,27.41111111111111
3,205.635593220339,112.84322033898304,28.033898305084747
